price	pred_price	std
1490	1602.4	29.21
620	701.83	15.45
660	670.63	14.56
1550	1577.23	28.65
1420	1429.57	30.61
920	877.13	17.67
1220	1331.27	39.74
2390	2120.99	43.56
350	375.27	10.72
1850	2043.42	37.55
280	276.81	6.57
1650	1658.62	29.86
820	823.83	18.39
2250	2278.24	46.36
1700	1612.88	42.2
1499	1405.44	40.16
890	885.72	22.45
3060	2985.05	66.39
800	815.54	15.47
1350	1229.71	28.15
300	337.06	9.78
1190	1074.83	19.79
629	632.32	13.21
1050	1081.95	26.85
1550	1543.14	36.24
1550	1532.3	28.11
1050	1075.42	27.13
290	278.16	8.84
1370	1384.68	33.12
1370	1363.84	28.44
790	816.93	15.76
2740	2732.15	55.94
2830	2741.81	59.25
1050	1020.03	18.66
1140	1118.07	24.28
860	825.69	16.71
780	719.83	15.44
459	497.72	12.26
1530	1569.19	31.36
930	1006.78	16.93
690	691.81	14.34
800	858.54	26.94
1300	1300.38	28.91
1230	1260.08	25.8
680	580.55	17.68
4450	4652.25	106.45
1200	1247.18	28.34
1120	1100.42	25.61
3800	3369.92	80.1
2320	2305.65	41.68
1840	1799.51	38.38
1570	1553.41	30.58
2570	2599.09	55.09
3050	2999.89	57.28
700	693.44	13.16
1220	1244.67	23.23
1390	1324.12	29.25
520	617.97	12.28
1450	1389.64	24.25
380	405.22	12.03
3390	3612.52	98.93
420	413.19	11.16
1170	1107.52	21.23
3450	3268.86	65.52
850	737.41	15.61
1050	1178.08	26.14
720	735.71	17.97
320	361.1	9
570	535.94	13.74
330	278.7	9.77
3540	3424.05	69.28
400	381.77	10.17
1150	1091.54	22.41
2320	2369.84	51.15
890	933.83	21.9
430	434.38	10.14
1020	955.75	18.16
890	952.13	20.13
730	703.16	17.26
1350	1395.64	20.4
550	567.65	14.4
2270	2289.66	48.85
870	862.13	17.82
1039	1096.35	20.78
370	347.21	13.07
2570	2660.53	43.94
3890	3212.23	63.81
1620	1537.77	29.2
1200	1072.96	18.6
1050	1066.96	21.74
2320	2465.08	40.89
1350	1256.68	25.32
1060	1018.11	21.13
2480	2429.39	56.53
2190	2248.4	45.31
499	513.03	11.31
1620	1831.69	33.97
1090	1160.96	18.21
1099	1201.94	22.95
3740	3760	94.13
600	580.16	12.57
1220	1360.91	29.88
1920	1880.57	36.75
1060	1104.29	23.32
1050	1068.05	21.56
770	803.52	14.76
470	489.3	12
1040	1022.46	17.55
680	726.15	18.69
670	713.73	17.61
920	908.54	20.21
1080	1127.14	20.51
1150	1141.22	29.72
520	471.21	13.03
1160	1275.72	23.64
950	1016.38	20.67
560	550.35	16.66
360	434.93	11.87
450	467.82	10.8
1790	1761.54	43.05
2850	2831.29	63.02
2500	2465.15	48.57
910	972.45	21.96
1700	1678.44	41.73
399	439.34	10.53
830	878.91	16.58
990	981.72	21.75
1170	1186.47	23.12
1350	1301.33	28.47
1130	1096.64	20.87
2300	2439.04	51.78
580	583.59	13.99
1860	1867.46	38.25
1980	2096.9	53.81
450	401.57	11.87
1760	1829.79	31.5
2090	1994.35	42.15
260	250.82	13.66
1299	1354.9	24.98
1090	1149.07	19.91
3190	3004.76	66.17
1770	1740.53	31.63
1890	1920.64	33.19
449	424.54	11.1
650	590.44	11.89
1290	1243.31	26.53
2180	2106.56	42.08
1420	1381.04	25.24
950	921.28	19.27
1350	1387.46	25.11
1280	1285.51	27.61
610	626.49	16.94
1380	1386.32	25.87
1630	1657.68	30.63
1000	1029.56	24.5
900	886.54	20.47
1000	999.17	31.24
1090	1118.01	24.03
2750	2961.18	64.89
1450	1488.89	33.5
1170	1080.19	20.1
1450	1405.09	30.41
820	777.92	29.91
1480	1504.84	30.59
1330	1315.86	28.84
1130	1137.99	22.02
680	629	15.21
980	963.1	17.24
920	962.43	23.42
780	784.69	24.83
1790	2043.8	41.46
2470	2568.83	50.3
2020	2143.01	38.98
1100	1132.39	26.88
3050	2972.56	61.72
1390	1398.49	26.43
2130	2069.29	42.55
750	660.13	13.59
590	530.02	12.43
2250	2162.2	51.35
1150	1154.64	30.54
480	491.71	11.37
1800	1899.62	39.09
1320	1413.05	30.5
699	676.63	16.66
1200	1087.77	27.11
1040	1068.37	26.26
1180	1165.4	21.6
990	938.13	21.39
2880	2924.52	54.67
570	636.81	16.05
750	769.16	16.68
1030	992.57	19.2
560	477.52	11.48
850	804.24	15.38
1850	1801.06	28.01
660	664.82	16.19
1070	884.49	18
2790	2890.13	56.04
350	377.79	8.53
1470	1472.88	25
370	397.18	13.3
880	936.53	18.25
1690	1805.54	36.39
1100	981.97	22.19
590	641.53	15.53
1190	1234.04	25.91
3780	2482.91	47.09
370	362.09	11.92
1870	1680.86	33.71
2220	2255.97	55.33
750	734.1	17.5
3660	3772.43	77.59
1450	1411.99	27.2
730	650.62	15.37
2050	2188	38.31
2800	2922.47	59.08
2070	2008.33	39.44
2990	3049.12	86.39
2850	2799.2	49.97
1240	1366.66	33.7
1990	1993.07	40.94
4400	4730.61	125.15
1890	1864.68	43.71
1740	1726.21	34.54
720	666.84	14.61
1190	1269.26	22.84
1020	1175.63	23.72
2290	2275.34	36.94
990	950.49	19.82
1299	1279.5	23.23
1230	1263.88	26.36
460	478.05	12.03
1030	1104.62	26.89
3150	3383.62	70.06
2250	2110.28	40.82
2450	2583.82	48.07
2250	2228.89	41.35
1150	1215.24	30.3
1760	1878	43.58
1090	1007.52	21.58
780	895.75	19.8
3650	3729.58	85.43
1480	1550.84	30.58
1750	1610.21	25.62
1030	958.04	20.06
540	535.27	15.02
1830	2038.8	33.68
2090	2237.85	51.41
4190	4191.43	92.97
1550	1584.11	28.51
2190	2175.96	36.26
360	374.57	10.12
2400	2351.57	50.72
500	589.54	13.1
1630	1732.69	29.28
1890	1855.25	37.28
700	685.11	14.13
1770	1845.03	37.59
1895	1971.25	31.88
1420	1222.1	24.84
599	578.2	11.91
1550	1573.11	30.24
660	666.04	17.43
1350	1274.51	22.55
2590	2766.01	50.64
740	751.99	29.05
3040	3127.5	80.85
2400	2343.63	48.72
900	904.15	16.96
745	709.51	20.76
2430	2523.5	57.71
390	424.58	9.75
660	642.03	10.03
990	991.47	25.33
820	784.52	19.28
1870	1905.56	43.03
240	255.05	7.58
1550	1588.03	70.12
640	632.54	14.36
1240	1226.89	30.25
830	845.07	20.1
1930	2024.13	31.35
450	439.82	10.86
1290	1244.87	30.28
1070	1115.62	19.3
720	654.44	16.22
1530	1505.12	25.37
2090	2050.83	42.21
1199	1293.29	25.41
1720	1677.39	35.34
1780	1775.5	30.63
2930	2931.2	68.43
460	467.79	8.92
1240	1138.35	23.12
990	956	19.61
680	676.02	13.64
1790	1882.55	37.18
1690	1468.71	27.04
1040	1181.36	25.23
240	286.72	6.79
540	473.59	15.92
650	740.46	14.49
550	603.12	16.12
1070	975.55	18.91
299	321.21	11.23
2929	3198.09	85.15
1150	1062.74	23.06
460	510.15	12.75
850	897.51	17.66
850	728.49	16.14
770	849.54	15.59
620	585.31	12.69
240	233.62	7.61
710	793.61	14.98
799	636.28	15.82
730	847.16	18.64
1470	1520.96	28.68
1250	1238.35	22.68
710	782.7	17.09
3700	3730.17	87.55
750	792.35	17.11
1320	1297.42	27.25
3390	3399.49	71.16
1650	1601.55	33.41
730	672.84	17.76
1450	1567.24	27.14
2350	2464.91	56.33
1550	1747.2	35.04
560	612.64	12.45
1390	1411.61	27.73
2620	2646.35	60.8
670	638.16	15.1
959	907.11	18.42
800	779.74	14.37
480	549.31	11.46
3190	3177.59	86.71
750	791.84	17.37
2270	2279.85	46.44
660	676.24	17.98
630	619.77	16.69
900	929.44	19.16
3500	3588.28	77.19
430	449.79	11.77
890	906.39	18.59
2199	2308.38	35.32
4240	4075.32	110.29
890	823.26	16.71
1030	1092.92	21.13
2690	2803.21	66.82
1390	1456.39	30.72
1679	1678.37	29.36
869	915.19	21.34
620	519.85	12.76
1200	1188.56	21.58
830	872.38	18.28
1750	1656.79	45.54
400	423.28	11.57
1650	1676.72	34.82
1350	1319.93	23.23
820	813.73	17.71
760	771.63	18.37
430	512.67	11.53
2950	2731.3	51.94
1040	1098.75	23.3
2720	2629.76	53.11
2030	1837.13	35.49
1520	1484.74	28.66
2500	2465.22	53.08
1060	1012.74	22.13
1870	1829.9	34.47
1070	1088.17	21.77
420	434.77	10.69
1810	1708.24	39.46
1450	1529.31	24.59
1990	1866.76	37.73
1680	1794.67	35.17
1290	1374.26	26.6
2250	2093.92	37.48
1799	1759.62	38.06
1290	1339.9	27.48
300	294.59	8.02
990	1078.24	25.19
780	749.31	17.83
1470	1437.68	32.58
2130	2158.92	50.76
1850	1897.35	41.88
1140	1206.74	29.28
1110	1121.67	27.34
1560	1553.67	27.3
1280	1284.28	24.76
2390	2140.88	42.97
990	959.57	20.12
2650	2577.31	53.24
1550	1515.03	38.52
2190	2336.46	48.48
1790	1805.04	37.72
360	404.37	10.53
1100	1049.84	26.79
1160	1193.99	26
850	839.82	18.93
1890	1836.11	39.85
770	674.3	11.11
1390	1454.27	22.88
1250	1268.57	23.65
1880	2080.14	54.26
650	785.67	16.79
650	681.5	18.15
520	547.88	10.83
650	633.39	14.66
1080	1118.5	21.42
1380	1356.71	26.79
830	764	20.23
2770	2651.94	65.6
2860	3183.11	77.45
1230	1220.46	23.14
400	397.51	10.16
320	311.14	8.74
630	708.85	16.62
1420	1459.61	27.75
1500	1576.4	37.1
750	750.2	15.97
700	791.9	23.93
1399	1442.83	25.8
2280	2233.95	44.43
1290	1238.26	28.67
1360	1313.44	27.37
2280	2258.93	45.84
520	472.64	13.73
290	309.49	9.46
1570	1688.24	38.62
1450	1538.36	31.79
590	602.01	17.69
730	811.37	18.98
880	1070.17	27.59
1010	1033.49	16.69
2400	2282.21	47.37
320	344.16	9.17
1080	1181.35	26
840	854.58	23.86
1480	1379.46	23.76
950	955.77	21.51
550	601.27	15.8
1130	999.32	23.41
1170	1204.8	31.5
750	699.79	16.96
2260	2443.51	47.75
2950	2834.83	55.49
820	907.52	19.75
3090	3012.07	66.31
590	671.63	15.02
670	736.14	15.99
1150	1154.23	23.45
1150	1105.18	23.5
780	748.54	16.07
3750	4053.2	94.18
2190	2035.15	41.87
1050	1124.17	28.67
990	1081.35	24.54
1330	1367.56	35.89
670	729.99	19.59
1840	1891.54	40.63
890	953.83	18.47
1250	1218.8	23.62
550	560.91	14.13
940	937.89	28.92
860	869.54	19.23
640	684.51	15.03
960	881.42	21.41
2340	2383.02	45.33
690	629.84	13.7
1580	1616.36	34.84
450	499.81	10.38
870	856	21.45
899	840.04	13.08
420	439.03	11.17
350	385.4	12.8
440	484.19	14.1
730	673.28	17
1630	1626.06	28.59
800	894.93	20.78
1570	1383.16	25.39
1390	1317.91	31.81
630	681.52	14.2
1700	1739.3	31.8
3120	2895.74	54.94
350	402.02	10.6
2290	2259.73	50.63
490	542.74	12.87
470	454.12	12.63
550	510.65	10.47
1040	1111.36	21.42
2100	1927.45	38.93
1680	1648.91	31.81
1740	1751.79	39.07
440	479.57	12.68
2230	2299.7	43.62
1040	1030.23	20.28
770	736.08	18.1
1930	1917.26	37.39
940	1009.11	20.37
950	885.42	21.88
380	360.4	7.86
2140	2002.19	29.43
2040	1993.83	39.77
3330	3283.74	64.49
2650	2652.61	51.14
650	582.7	11.01
370	240.95	10.71
2730	2759.89	54.51
240	251.65	8.81
650	684.05	15.05
760	823.82	17.41
4160	4328.32	91.32
1840	1786.81	32.85
1950	1852.63	45.34
1299	1321.75	33.92
1750	1739.03	37.34
690	674.34	13.86
2100	2064.95	48.77
580	537.31	11.68
470	475.01	12.25
2690	2670.99	59.09
1590	1617.57	33.65
2190	2241.75	42.04
1690	1609.18	32.56
1350	1312.19	26.39
950	951	18.54
1260	1277.78	29.11
610	619.56	17.1
760	777.5	17.95
1870	1922.03	40.81
620	626.31	14.39
1320	1470.54	32.72
510	532.64	13.32
1230	1296.58	24.47
460	556.71	12.97
700	703.56	15.42
890	867.64	16.03
630	690.61	16.65
970	1054	21.93
1890	1906.15	40.72
2300	2360.06	47
1080	1019.75	26.82
1080	1023.69	19.62
1080	1026.87	21.69
1080	1025.28	21.9
590	607.79	15.36
830	851.42	16.56
1850	1797.75	37.57
930	932.6	20.59
930	940.44	25.38
2050	2000.88	42.84
1060	1048.68	20.63
820	799.95	20.9
1370	1291.23	33.53
2950	2979.39	61.98
580	675.36	16.84
1460	1399.86	25.03
2400	2412.9	43.27
2330	2129.88	39.5
1030	1008.25	21.66
1479	1524.81	28.59
2280	2127.44	41.39
690	696.76	16.44
1650	1754.65	31.17
570	480.65	10.85
990	1141.19	19.49
1400	1286.03	23.77
1890	1945.03	37.16
830	758.64	16.49
2490	2191.37	42.8
1140	1088.76	24.19
1790	1752.86	46.45
2350	2319.92	49.44
2250	2325.76	40.86
2740	2699.84	50.63
980	960.48	15.68
450	525.31	15.08
460	455.88	12.36
700	631.49	11.51
1040	1062.66	25.65
1000	1011.24	21.01
850	886.44	25.06
990	993.69	27.27
360	348.74	8.7
590	646.22	16.72
1650	1687.03	34.63
670	730.53	15.21
850	823.25	20.71
1590	1670.15	35.22
1880	1810.27	41.3
1150	1322.62	25.31
210	235.34	7.46
1999	2112.27	43.77
3590	3669.87	96.93
310	346.73	12.22
1690	1779.79	34.18
650	643.5	15.28
820	799.73	16.69
1580	1539.45	34.35
2250	2331.52	42.9
1590	1517.14	34.75
1370	1316.84	29.23
1150	1142.57	20.42
1130	1192.05	24.64
3280	3069.1	57.32
1570	1512.41	31.19
530	513.82	17.2
680	648.37	15.62
1470	1474.11	30.42
1680	1740.77	35.13
650	576.31	14.77
1230	1206.53	30.25
960	1020.99	23.73
670	675.36	17.79
850	766.26	18.64
710	777.78	18.44
710	675.93	14.88
590	556.12	19.91
710	757.31	15.65
2250	2394.4	53.99
1590	1756.66	29.31
420	435.33	10.1
590	578.83	11.43
1050	1142.54	26.44
1650	1583.17	39.57
800	777.95	19.19
3450	3591.84	61.95
4750	2992.65	73.2
1000	1060.28	22.85
1850	1753.1	38.76
469	462.09	13.15
830	823.66	21.05
870	732	17.15
680	671.48	15.85
990	1024.08	21.35
1450	1398.27	31.7
620	583.42	12.54
650	608.63	14.14
2340	2300.37	38.83
350	398.81	13.53
270	328.07	8.4
1420	1339.02	33.39
440	461.07	10.98
720	675.04	14.49
760	698	16.85
1190	1378.99	30.2
310	384	10.53
700	833.43	17.39
1500	1652.61	39.52
2100	2062.21	45.07
990	1075.3	24.38
820	1013.37	19.54
675	615.03	16.67
740	690.44	17.69
650	765.47	16.14
340	401.95	13.01
700	609.88	12.45
499	462.39	10.97
3490	3644.36	71.56
1950	2098.38	36.83
1570	1691.15	37.36
680	665.74	16.37
1180	1149.16	27.61
870	813.55	15.6
370	419.23	10.23
2160	2399.77	49.29
2080	2109.18	46.5
520	476.39	14.53
1200	1114.11	22.47
320	294.44	7.4
2100	2046.59	38.65
2910	2753.25	51.31
1050	1068.53	28.99
1220	1305.57	30.17
2500	2653.65	62.29
910	953.51	23.96
440	422.91	10.74
1250	1246.63	23.15
1680	1758.61	55.13
790	841.88	19.78
1410	1411.58	32.14
1600	1695.39	35.09
320	253.57	8.87
970	955.43	22.86
1570	1664.5	43.02
1700	1716.17	37.64
990	974.19	26.57
420	398.91	12
560	609.41	14.02
1200	1113.03	23.44
2710	2746.33	49.52
1460	1439.62	33.92
1520	1733.39	42.23
2100	2045.61	38.06
2100	2056.17	46.77
500	516.46	15.14
2320	2497.64	48.01
1200	1111.15	22.06
2260	2254.65	53.72
1490	1578.21	32.41
4000	4110.27	80.32
910	1038.85	24.65
1190	1220.47	28.14
1090	923.24	22.4
430	439.9	11.47
1750	1758.52	32.21
380	360.88	9.73
670	648.47	14.7
870	895.59	15.28
650	701.62	13.2
360	282.07	9.46
920	1029.31	22
520	515.1	12.12
1050	1034.46	21.52
1550	1542.58	26.01
950	964.94	20.67
330	299.72	8.09
1190	1201.35	28.69
690	640.07	14.82
750	741.12	17.44
720	665.48	15.95
600	602.01	13.71
920	1002.79	18.39
1560	1570.55	30.63
1200	1111.7	25.29
1420	1432.06	27.98
390	416.9	9.83
890	882.33	18.14
1770	1723.29	31.39
1570	1574.48	27.89
3160	3035.67	60.95
2800	2852.01	56.37
650	630.22	16.37
2660	2644.04	42.45
1790	1750.46	41.25
1490	1556.52	28.97
2250	2404.66	59
490	502.28	15.24
1600	1554.96	30.39
1690	1723.75	35.09
1920	1886.81	37.22
1050	1029.9	21.03
599	613.79	14.75
550	622.16	13.93
1390	1477.11	33.84
990	1017.12	21.9
540	529.22	16.41
830	803.77	16.14
920	1100.53	28.49
1430	1466.46	31.37
2580	2770.97	44
2450	2559.73	47.3
970	931.6	20.37
3950	3992.38	76.89
1800	1828.49	30.67
1780	1785.09	33.74
1090	1132.08	25.69
1100	1052.1	23.87
620	680.78	19.96
450	460.8	10.92
570	602.17	14.69
530	568.71	11.94
1190	1128.5	23.38
720	719.35	13.79
2100	2149.64	42.58
980	929.97	19.58
1230	1231.45	27
680	721.81	18.45
590	625.4	14.96
940	1008.88	23.67
2980	3095.53	62.07
850	785.57	20.27
1170	1159.3	29.78
1080	1134.78	19
1620	1697.65	35.35
530	606.46	17.9
1950	2004.41	45.88
1040	1012.26	17.9
690	731.33	16.56
580	562.35	15.63
890	967.14	21.02
1480	1575.5	30.31
790	780.99	13.59
380	423.76	11.25
330	314.7	8.73
440	418.95	13.34
1030	1014.79	19.61
950	866.95	17.43
790	795.86	16.62
600	564.8	14.26
640	649.32	14.63
450	471.62	13.16
1460	1435.78	24.42
750	736.5	16.49
2750	2689.84	50.22
1120	1119.17	24.09
610	605.2	15.48
650	658.52	16.32
1780	1768.78	35.19
300	308.42	7.02
230	218.96	9.55
1760	1704.28	32.39
570	527.89	11.67
620	648.69	12.54
2520	2454.87	43.74
1000	918.04	18.29
3200	3413.42	70.86
930	887.03	18.09
890	952.86	16.06
2760	2920.77	65.89
2250	2447.56	44.06
380	367.56	8.62
1540	1659.02	37.76
630	661.8	14.38
1490	1425.3	33.49
930	799.97	17.86
1530	1574.46	41.79
1250	1275.14	31.93
2510	2358.83	45.56
220	221.26	9.65
460	479.69	13.88
1560	1605.15	39.7
1200	1262.96	26.03
1940	2045.75	48.39
3050	3088.45	56.38
430	436.9	9.03
1720	1601.06	32.5
630	592.83	11.74
2230	2052.22	53.68
6600	6144.38	164.3
340	355.1	16.28
770	707.75	17.36
2900	3025.59	56.44
360	342.11	8.91
1050	1054.6	24.06
350	320.51	10.91
400	430.6	7.48
1580	1616.14	32.14
620	656.17	14.55
2580	2563.5	47.07
2280	2326.22	43.26
1370	1496.47	29.14
1499	1539.08	21.74
1380	1243.34	24.82
630	645.27	14.43
1080	986.84	19.66
1470	1495.41	26.17
660	597.68	15.95
1480	1447.6	30.87
350	344.59	12.4
850	728.24	18.86
3480	3646.28	87.04
1030	1074.19	23.89
1180	1303.11	25.65
520	427.44	17.85
1280	1367.93	32.05
980	978.8	23.33
880	1001.76	21.39
2870	3182.55	68.83
3499	3532.91	75.61
1070	1031.18	19.56
1390	1340.77	25.84
660	561.76	13.62
620	629.52	15.68
680	655.96	15.57
550	577.05	13.79
850	797.96	21.25
1450	1312.31	25.25
950	875.7	24.77
910	883.61	19.19
940	1052.19	18.07
1240	1276.56	33.48
890	792.54	20.11
1100	1040.17	28.92
1040	1010.54	19.64
1490	1416.67	29.09
3390	3495.22	76.17
2200	1980.99	42.89
2290	2335.63	44.6
1650	1575.08	28.78
4110	3524.11	91.01
290	300.69	11.97
1690	1634.82	40.19
2190	2210.82	47.01
530	536.96	13.07
1450	1433.05	24.81
2150	2287.48	37.95
1840	1977.26	37.18
599	554.93	14.35
1720	1849.17	53.3
2700	2503	51.18
820	795.59	19.22
1850	1808.46	33.99
1830	1910.17	35.39
2500	2387.62	47.29
490	488.08	11.51
1060	1108.63	26.39
1100	1113.08	23.49
420	372.6	8.9
1980	1897.54	34.78
3970	3951.8	92.47
1300	1299.7	31.81
2370	2440.3	42.2
700	798.72	13.92
1050	1108.59	27.61
3420	3479.18	92.86
1500	1508.85	34.1
1350	1413.6	32.35
1030	959.51	21.54
1100	1198.52	27.28
1580	1509.85	32.32
1720	1609	35.95
150	114.96	11.38
690	652.07	15.22
2530	2546.47	54.76
1730	1703.16	33.21
590	609.66	13.81
490	486.31	9.96
690	659.49	13.25
830	885.25	18.97
1680	1731.97	33.53
2150	2106.38	45.08
1360	1365.12	29.41
420	424.54	9.96
340	374.98	10.21
1200	1205.66	31.51
1120	1008.74	18.69
1250	1150.26	23.25
1580	1502.9	34.88
1200	1258.53	34.21
730	802.11	15.86
990	920.09	15.96
2999	3127.06	76.07
1290	1378.96	23
1700	1712.98	36.9
2090	1921.48	44.98
820	833.47	17.7
2480	2363.3	42.57
550	543.01	13.04
1737	1786	31.58
2170	2006.37	37.11
430	468.32	9
1890	1891.59	36.28
1850	1878.62	36.43
1820	1898.39	37.29
1100	1057.15	21.04
640	645.03	15.33
790	777.89	15.59
2970	3117.54	70.69
2390	2323.49	35.47
2120	2025.41	43.7
1140	1104.64	23.77
2050	1855.72	35.09
270	310.27	10.25
1240	1253.15	26.61
820	820.48	16.43
1300	1276.23	23.08
950	1003.46	18.48
990	896.89	17.65
1830	1818.23	37.33
890	825.19	17.89
1690	1731.43	40.8
280	302.76	8.3
2280	2265.99	42.73
1830	1976.58	36.76
470	447.9	10.26
940	948.19	19.52
630	551.95	13.43
1570	1585.82	34.6
470	480.57	12.56
2050	1980.01	54.31
2250	2217.2	50.82
2150	2259.14	50.45
1549	1568.83	27.74
849	797.76	17.58
1250	1441.47	39.93
590	617.05	21.08
2099	2107.89	44.76
2540	2534.03	46.82
1430	1401.76	30.78
720	718.64	13.97
1790	1937.29	44.65
1460	1499.33	24.86
1750	1821.02	34.92
1300	1403.6	28.31
1660	1721.26	38.01
390	449.52	12.13
480	482.13	13.85
1330	1227.41	24.59
1450	1548.3	29.81
2160	2367.08	39.06
2230	2130.78	43.94
460	506.14	10.75
1340	1473.68	29.46
2970	3014.91	57.27
1299	1224.94	24.52
1590	1273.47	27.65
1400	1364.74	34.05
1710	1696.51	30.1
1200	1109.27	22.87
1230	1201.81	24.77
550	512.47	13.79
790	698.8	16.33
1435	1486.89	25.31
2299	2132.87	38.2
1990	1951.91	33.76
1050	1089.33	24.94
2050	1963.33	35.44
1950	1892.34	35.06
1290	1296.32	23.75
1099	1152.2	28.96
990	1082.46	20.88
650	678.43	17.19
1360	1456.14	24.67
560	573.93	15.01
1420	1396.02	22.46
980	1025.78	20.07
1899	2052.02	40.45
1290	1414.5	27.47
1440	1315.19	31.37
680	680.8	15.62
540	541.94	12.14
1200	1352.09	27.07
1299	1354.59	24.77
2270	2171.52	39.75
430	471.84	11.96
3090	3224.9	74.08
1830	1817.03	32.88
1630	1606.85	31.74
540	540.19	12.86
650	592.62	13.24
1470	1570.79	35.83
1120	1150.69	23.23
1750	1749.19	36.75
2410	2224.6	49.24
1470	1537.36	26.91
3070	3268.19	77.47
2070	2162.58	41.61
2530	2562.05	52.88
1680	1700.26	29.19
2280	2465.44	49.17
890	940.68	20.89
1150	993.86	22.72
740	719.75	21.03
450	445.81	14.09
570	618.54	12.36
1850	1845.57	42.63
1200	1234.99	25.77
1150	1108.9	22.5
570	567.53	12.82
1830	1758.13	38.37
1070	1066.6	25.27
1580	1437.71	25.21
1690	1590.94	32.35
1060	1019.04	21.24
690	732.64	15.87
740	730.58	15.29
1420	1429.2	31.65
690	650.67	16.08
480	430.7	13.16
1840	1822.75	34.87
1750	1605.66	40.41
1130	1240.66	25.66
1320	1288.24	22.8
1090	1112.88	21.74
1170	1180.27	23.02
740	747.35	15.83
920	996.23	16.14
850	755.51	17.21
510	621.96	18.31
1310	868.93	22.34
1030	1135.84	20.36
620	677	15.6
990	1036.18	22.43
1640	1621.38	41.63
1250	1222.28	25.66
2750	2801.16	52.08
450	444.15	12.54
1980	1921.84	41.88
1050	1049.38	19.32
2330	2451.97	56.25
1650	1842.15	33.51
740	652.05	12.89
850	871.72	22.94
1299	1462.36	26.77
1310	1338.99	24.47
1550	1525.92	24.69
1820	1841.83	41.65
1980	2090.15	38.18
790	759.64	18.22
1920	1978.01	39.47
1150	1048.2	24.47
720	726.67	15.95
1099	1087.33	21.17
1630	1551.98	29.06
780	772.42	12.8
1380	1425.41	29.04
980	1053.34	18.88
4790	4709.47	101.54
1190	1170.73	23.03
590	666.37	16.22
1530	1530.05	39.69
2180	2035.51	37.9
330	390.79	9.91
1460	1680.74	32.23
920	1031.8	21.74
590	589.95	11.52
1170	1125.93	22.48
2220	2179.29	41.97
1010	1102.16	24.04
1170	1185.8	21.2
600	591.89	18.84
2100	2094.3	43.46
2670	2684.79	48.11
2350	2226.88	39.25
2130	2032.42	39.9
1280	1208.55	32.86
1920	2013.98	33.7
1220	1253.86	24.08
2470	2543.39	64.83
680	672.92	17.78
3150	3245.35	65.56
1390	1457.72	37.7
3350	3423.87	66.73
