850	4	20160519.0	20160523.0
500	239	20160519.0	20170113.0
3180	99	20160519.0	20160826.0
1620	239	20160519.0	20170113.0
590	57	20160519.0	20160715.0
1770	62	20160519.0	20160720.0
590	12	20160519.0	20160531.0
750	18	20160519.0	20160606.0
2200	8	20160519.0	20160527.0
2090	178	20160519.0	20161113.0
820	20	20160519.0	20160608.0
2620	9	20160519.0	20160528.0
360	22	20160519.0	20160610.0
320	130	20160519.0	20160926.0
1580	12	20160519.0	20160531.0
2790	23	20160519.0	20160611.0
480	40	20160519.0	20160628.0
480	39	20160519.0	20160627.0
1100	10	20160519.0	20160529.0
1020	42	20160519.0	20160630.0
820	20	20160519.0	20160608.0
2490	32	20160519.0	20160620.0
1940	62	20160519.0	20160720.0
2070	42	20160519.0	20160630.0
700	25	20160519.0	20160613.0
1260	42	20160519.0	20160630.0
2190	110	20160519.0	20160906.0
1100	12	20160519.0	20160531.0
2190	151	20160519.0	20161017.0
430	103	20160519.0	20160830.0
950	151	20160519.0	20161017.0
360	8	20160519.0	20160527.0
190	11	20160519.0	20160530.0
2230	27	20160519.0	20160615.0
700	36	20160519.0	20160624.0
5390	15	20160519.0	20160603.0
1590	109	20160519.0	20160905.0
950	29	20160519.0	20160617.0
980	8	20160519.0	20160527.0
560	1	20160519.0	20160520.0
2399	14	20160519.0	20160602.0
440	1	20160519.0	20160520.0
1750	103	20160519.0	20160830.0
1550	14	20160519.0	20160602.0
1990	151	20160519.0	20161017.0
1370	29	20160519.0	20160617.0
2399	46	20160519.0	20160704.0
560	12	20160519.0	20160531.0
2220	25	20160519.0	20160613.0
440	58	20160519.0	20160716.0
899	55	20160519.0	20160713.0
280	24	20160519.0	20160612.0
1390	27	20160519.0	20160615.0
730	21	20160519.0	20160609.0
1950	43	20160519.0	20160701.0
250	148	20160519.0	20161014.0
2890	86	20160519.0	20160813.0
1200	7	20160519.0	20160526.0
200	48	20160519.0	20160706.0
499	20	20160519.0	20160608.0
2220	27	20160519.0	20160615.0
730	42	20160519.0	20160630.0
900	214	20160519.0	20161219.0
180	125	20160519.0	20160921.0
850	22	20160519.0	20160610.0
2490	40	20160519.0	20160628.0
690	82	20160519.0	20160809.0
820	62	20160519.0	20160720.0
2290	33	20160519.0	20160621.0
1930	91	20160519.0	20160818.0
3690	15	20160519.0	20160603.0
2580	25	20160519.0	20160613.0
1150	29	20160519.0	20160617.0
180	31	20160519.0	20160619.0
2100	7	20160519.0	20160526.0
1450	34	20160519.0	20160622.0
3250	8	20160519.0	20160527.0
720	42	20160519.0	20160630.0
2650	9	20160519.0	20160528.0
2150	88	20160519.0	20160815.0
1190	49	20160519.0	20160707.0
380	53	20160519.0	20160711.0
820	41	20160519.0	20160629.0
2100	25	20160519.0	20160613.0
170	342	20160519.0	20170426.0
1300	10	20160519.0	20160529.0
530	57	20160519.0	20160715.0
2490	57	20160519.0	20160715.0
630	8	20160519.0	20160527.0
4660	151	20160519.0	20161017.0
2800	4	20160519.0	20160523.0
950	57	20160519.0	20160715.0
510	83	20160519.0	20160810.0
530	19	20160519.0	20160607.0
650	113	20160519.0	20160909.0
1690	151	20160519.0	20161017.0
1400	124	20160519.0	20160920.0
1800	4	20160519.0	20160523.0
430	158	20160519.0	20161024.0
330	20	20160519.0	20160608.0
390	83	20160519.0	20160810.0
320	8	20160519.0	20160527.0
2799	49	20160519.0	20160707.0
4400	12	20160519.0	20160531.0
90	105	20160519.0	20160901.0
2050	8	20160519.0	20160527.0
580	103	20160519.0	20160830.0
1600	4	20160519.0	20160523.0
540	30	20160519.0	20160618.0
1850	19	20160519.0	20160607.0
1330	4	20160519.0	20160523.0
990	27	20160519.0	20160615.0
690	81	20160519.0	20160808.0
2550	41	20160519.0	20160629.0
640	4	20160519.0	20160523.0
1490	45	20160519.0	20160703.0
1360	68	20160519.0	20160726.0
2030	22	20160519.0	20160610.0
2160	92	20160519.0	20160819.0
1790	70	20160519.0	20160728.0
880	106	20160519.0	20160902.0
690	4	20160519.0	20160523.0
2299	31	20160519.0	20160619.0
470	42	20160519.0	20160630.0
210	23	20160519.0	20160611.0
450	116	20160519.0	20160912.0
890	1	20160519.0	20160520.0
2160	6	20160519.0	20160525.0
600	55	20160519.0	20160713.0
880	40	20160519.0	20160628.0
1700	8	20160520.0	20160528.0
220	89	20160520.0	20160817.0
560	10	20160520.0	20160530.0
880	52	20160520.0	20160711.0
3650	2	20160520.0	20160522.0
2340	12	20160520.0	20160601.0
720	11	20160520.0	20160531.0
2590	28	20160520.0	20160617.0
1980	11	20160520.0	20160531.0
2380	18	20160520.0	20160607.0
690	238	20160520.0	20170113.0
4490	28	20160520.0	20160617.0
290	116	20160520.0	20160913.0
430	6	20160520.0	20160526.0
2790	11	20160520.0	20160531.0
500	47	20160520.0	20160706.0
520	6	20160520.0	20160526.0
300	75	20160520.0	20160803.0
1280	11	20160520.0	20160531.0
1170	60	20160520.0	20160719.0
500	63	20160520.0	20160722.0
1150	13	20160520.0	20160602.0
900	20	20160520.0	20160609.0
180	174	20160520.0	20161110.0
520	21	20160520.0	20160610.0
220	14	20160520.0	20160603.0
880	60	20160520.0	20160719.0
1570	4	20160520.0	20160524.0
470	12	20160520.0	20160601.0
1090	141	20160520.0	20161008.0
390	35	20160520.0	20160624.0
580	19	20160520.0	20160608.0
2400	12	20160520.0	20160601.0
